"","subject","Gender","Age","Income","Education","Residence","Country","NativeLanguage","FinancialLiteracy","attention_check_grater_than_3","attention_check_grater_than_2","loi_lower_than_loiX0_33","native_language_is_country_language","frame","response"
"6864","R_24uDxlqoxtF8Uq2","Female","46","Rp41,250,000 - Rp55,000,000","16","Indonesia","Indonesia","Indonesian",2,TRUE,TRUE,FALSE,TRUE,"Yearly",5
"6865","R_3nDHe6vpMaJMejU","Male","22","Less than Rp27,500,000","18","Indonesia","Indonesia","Indonesian",2,TRUE,TRUE,FALSE,TRUE,"Yearly",1
"6866","R_3dQwYQik13LpRMm","Male","28","More than Rp82,500,000","16","Japan","Indonesia","Indonesian",3,TRUE,TRUE,FALSE,TRUE,"Yearly",4
"6867","R_3HXmEgmliNRT7Ks","Female","21","Prefer not to answer","16","Indonesia","Indonesia","Indonesian",3,TRUE,TRUE,FALSE,TRUE,"Yearly",4
"6868","R_3iybWwB8t4SfQ21","Female","23","Rp27,500,000 - Rp41,250,000","16","United States of America","Indonesia","English",0,FALSE,TRUE,FALSE,FALSE,"Yearly",5
"6869","R_s5mKq7SMZC4RKzT","Male","55","More than Rp82,500,000","16","Indonesia","Indonesia","Indonesian",3,TRUE,TRUE,FALSE,TRUE,"Yearly",3
"6870","R_2sTlDaJ1CtPMSSi","Male","42","Prefer not to answer","16","Indonesia","Indonesia","Indonesian",0,TRUE,TRUE,FALSE,TRUE,"Yearly",2
"6871","R_3fuVqHv1ZsZpaep","Male","43","More than Rp82,500,000","17","Indonesia","Indonesia","Indonesian",4,TRUE,TRUE,FALSE,TRUE,"Yearly",3
"6872","R_12RseqliMkLVC7I","Male","21","More than Rp82,500,000","15","United States of America","Indonesia","Indonesian",3,TRUE,TRUE,FALSE,TRUE,"Yearly",4
"6873","R_DB7OgtjjHkn3Ijv","Female","23","Prefer not to answer","16","Indonesia","Indonesia","Indonesian",3,FALSE,TRUE,FALSE,TRUE,"Yearly",4
"6874","R_Wpaa4hM6PyrDjSF","Female","21","Prefer not to answer","16","Indonesia","Indonesia","Indonesian",2,TRUE,TRUE,FALSE,TRUE,"Yearly",2
"6875","R_3gR9KsTMaLZrAri","Female","46","Prefer not to answer","15","Indonesia","Indonesia","Indonesian",0,FALSE,FALSE,FALSE,TRUE,"Yearly",1
"6876","R_33xnsslGsAgwBux","Female","51","Prefer not to answer","16","Indonesia","Indonesia","Indonesian",2,TRUE,TRUE,FALSE,TRUE,"Yearly",5
"6877","R_1CaxiwJ6wfTOnCQ","Male","21","More than Rp82,500,000","15","Netherlands","Indonesia","Indonesian",3,TRUE,TRUE,FALSE,TRUE,"Yearly",5
"6878","R_T6prBYPtaGbg0U1","Female","51","More than Rp82,500,000","18","Indonesia","Indonesia","Indonesian",2,FALSE,TRUE,FALSE,TRUE,"Yearly",5
"6879","R_0GSgIGrT9MjBnKV","Female","51","Rp41,250,000 - Rp55,000,000","16","Indonesia","Indonesia","Indonesian",2,TRUE,TRUE,FALSE,TRUE,"Yearly",5
"6880","R_2dWspnh0nae2l7Q","Female","50","Rp41,250,000 - Rp55,000,000","16","Indonesia","Indonesia","Indonesian",3,TRUE,TRUE,FALSE,TRUE,"Yearly",4
"6881","R_2YPzDtpfpNrhzBn","Male","45","More than Rp82,500,000","16","Indonesia","Indonesia","Indonesian",2,TRUE,TRUE,FALSE,TRUE,"Yearly",5
"6882","R_2QAo6J03NFuxhri","Male","22","Rp41,250,000 - Rp55,000,000","15","Indonesia","Indonesia","Indonesian",4,TRUE,TRUE,FALSE,TRUE,"Yearly",5
"6883","R_1g5xFnWTk3cxuXW","Male","33","More than Rp82,500,000","16","Indonesia","Indonesia","Indonesian",3,FALSE,TRUE,FALSE,TRUE,"Yearly",5
"6884","R_31o1aaiGyx7Rvpi","Male","32","Rp27,500,000 - Rp41,250,000","18","Indonesia","Indonesia","Indonesian",2,TRUE,TRUE,FALSE,TRUE,"Yearly",1
"6885","R_1dz6W7bUYtKllyf","Female","33","Rp55,000,000 - Rp68,750,000","20","Indonesia","Indonesia","Indonesian",1,FALSE,TRUE,FALSE,TRUE,"Yearly",1
"6886","R_1eDUURo79IAfTE6","Male","22","Rp68,750,000 - Rp82,500,000","14","Indonesia","Indonesia","Indonesian",2,TRUE,TRUE,FALSE,TRUE,"Yearly",4
"6887","R_ROj1x1Swa0VI9Md","Female","23","Less than Rp27,500,000","15","Indonesia","Indonesia","Indonesian",3,TRUE,TRUE,FALSE,TRUE,"Yearly",1
"6888","R_2feQuJ4c18pmgQL","Female","35","Rp27,500,000 - Rp41,250,000","18","Indonesia","Indonesia","Indonesian",1,FALSE,TRUE,FALSE,TRUE,"Yearly",3
"6889","R_VQFXtCUhzaJwyOd","Female","28","Prefer not to answer","18","Indonesia","Indonesia","Indonesian",2,FALSE,TRUE,FALSE,TRUE,"Yearly",2
"6890","R_20M66prJIJF1aFs","Male","29","Less than Rp27,500,000","17","Indonesia","Indonesia","Indonesian",4,TRUE,TRUE,FALSE,TRUE,"Yearly",1
"6891","R_6EWjNvnCEkflHRT","Non-binary / third gender","22","Rp27,500,000 - Rp41,250,000","16","Indonesia","Indonesia","Indonesian",2,FALSE,TRUE,TRUE,TRUE,"Yearly",3
"6892","R_ykkNGpjR8hGKj2F","Prefer not to say","20","Less than Rp27,500,000","16","Indonesia","Indonesia","Indonesian",1,FALSE,TRUE,TRUE,TRUE,"Yearly",1
"6893","R_2tfhlOzoBs8sf3b","Non-binary / third gender","27","Rp27,500,000 - Rp41,250,000","16","Indonesia","Indonesia","Indonesian",0,FALSE,TRUE,FALSE,TRUE,"Yearly",1
"6894","R_Df4iLnOwDYK6cyB","Female","22","Less than Rp27,500,000","14","Indonesia","Indonesia","Indonesian",1,FALSE,TRUE,FALSE,TRUE,"Yearly",2
"6895","R_QlSDKXBzFHJURy1","Female","18","Prefer not to answer","15","Indonesia","Indonesia","Indonesian",4,TRUE,TRUE,FALSE,TRUE,"Yearly",1
"6896","R_1fZZ7YFy57CVUQG","Female","18","Prefer not to answer","12","Indonesia","Indonesia","Indonesian",3,TRUE,TRUE,FALSE,TRUE,"Yearly",4
"6897","R_ULOSxUaYuqci3gB","Male","23","Prefer not to answer","18","Indonesia","Indonesia","Other",1,FALSE,TRUE,FALSE,FALSE,"Yearly",5
"6898","R_2wFzwPvzL877OEu","Male","22","Less than Rp27,500,000","16","Indonesia","Indonesia","Indonesian",3,FALSE,TRUE,FALSE,TRUE,"Yearly",4
"6899","R_28XMiihoeKLrmAd","Male","22","Prefer not to answer","15","Indonesia","Indonesia","Indonesian",1,TRUE,TRUE,FALSE,TRUE,"Yearly",1
"6900","R_sB5GTfl25WFyljj","Male","21","Less than Rp27,500,000","15","Indonesia","Indonesia","Indonesian",0,FALSE,FALSE,FALSE,TRUE,"Yearly",2
"6901","R_2CdCbJBmr2bTV98","Female","21","Prefer not to answer","12","Indonesia","Indonesia","Indonesian",2,TRUE,TRUE,FALSE,TRUE,"Yearly",4
"6902","R_2B2s784RBano6YS","Female","21","Prefer not to answer","15","Indonesia","Indonesia","Indonesian",2,TRUE,TRUE,FALSE,TRUE,"Yearly",1
"6903","R_2tfKCaFfxe7TaMq","Female","20","Rp27,500,000 - Rp41,250,000","15","Indonesia","Indonesia","Indonesian",0,FALSE,TRUE,FALSE,TRUE,"Yearly",1
"6904","R_1eUUwuwkQfFGgdD","Female","21","Less than Rp27,500,000","12","Indonesia","Indonesia","Indonesian",0,TRUE,TRUE,FALSE,TRUE,"Yearly",1
"6905","R_1HklE6JclmDiQhQ","Female","21","Rp41,250,000 - Rp55,000,000","12","Indonesia","Indonesia","Indonesian",3,TRUE,TRUE,FALSE,TRUE,"Yearly",2
"6906","R_qPD81hHXoolkTa9","Female","21","Less than Rp27,500,000","15","Indonesia","Indonesia","Indonesian",1,TRUE,TRUE,FALSE,TRUE,"Yearly",1
"6907","R_sbpSxgPwl3VWXVD","Female","21","Less than Rp27,500,000","15","Indonesia","Indonesia","Indonesian",1,TRUE,TRUE,FALSE,TRUE,"Yearly",2
"6908","R_3stZPGex1fKprj8","Female","21","Prefer not to answer","15","Indonesia","Indonesia","Indonesian",1,FALSE,TRUE,FALSE,TRUE,"Yearly",3
"6909","R_12Dq5rY8nlt5CPX","Female","22","Prefer not to answer","12","Indonesia","Indonesia","Indonesian",3,FALSE,TRUE,FALSE,TRUE,"Yearly",5
"6910","R_3KpdO3WzoBfAf09","Female","21","Prefer not to answer","12","Indonesia","Indonesia","Indonesian",2,TRUE,TRUE,FALSE,TRUE,"Yearly",2
"6911","R_2D2jKGp6CIWKUWY","Female","20","Rp68,750,000 - Rp82,500,000","12","Indonesia","Indonesia","Indonesian",3,TRUE,TRUE,FALSE,TRUE,"Yearly",5
"6912","R_DUXv9FHLBBRaRzj","Female","21","Prefer not to answer","15","Indonesia","Indonesia","Indonesian",1,TRUE,TRUE,FALSE,TRUE,"Yearly",5
"6913","R_3LZvzRr73qz3Z42","Female","21","Less than Rp27,500,000","15","Indonesia","Indonesia","Indonesian",1,FALSE,TRUE,FALSE,TRUE,"Yearly",3
"6914","R_1JPmxUytcjjs51H","Female","21","Prefer not to answer","15","Indonesia","Indonesia","Indonesian",1,FALSE,TRUE,FALSE,TRUE,"Yearly",3
"6915","R_2wTgBgK8VLqDJzV","Female","21","Less than Rp27,500,000","12","Indonesia","Indonesia","Indonesian",1,TRUE,TRUE,FALSE,TRUE,"Yearly",4
"6916","R_1DUPIwAYhv4hScd","Female","21","Less than Rp27,500,000","15","Indonesia","Indonesia","Indonesian",0,TRUE,TRUE,FALSE,TRUE,"Yearly",5
"6917","R_3kLAkSk2K1YdMF3","Female","21","Less than Rp27,500,000","12","Indonesia","Indonesia","Indonesian",2,TRUE,TRUE,FALSE,TRUE,"Yearly",2
"6918","R_1ImcQoEqNGsU5mX","Female","21","Less than Rp27,500,000","15","Indonesia","Indonesia","Indonesian",1,TRUE,TRUE,FALSE,TRUE,"Yearly",1
"6919","R_3CtSBNSKSCQRbNv","Female","21","Prefer not to answer","15","Indonesia","Indonesia","Indonesian",2,TRUE,TRUE,FALSE,TRUE,"Yearly",1
"6920","R_3KPWYYioTE4L2IN","Female","23","Less than Rp27,500,000","16","Indonesia","Indonesia","Indonesian",4,TRUE,TRUE,FALSE,TRUE,"Yearly",1
"6921","R_2cpced2dYi4jZcV","Female","22","Rp27,500,000 - Rp41,250,000","16","Indonesia","Indonesia","Indonesian",4,TRUE,TRUE,FALSE,TRUE,"Yearly",4
"6922","R_1o8c74C8nJRaeMu","Male","20","Rp41,250,000 - Rp55,000,000","16","Indonesia","Indonesia","Indonesian",1,TRUE,TRUE,FALSE,TRUE,"Yearly",1
"6923","R_OOPFED6xzaPQIGl","Female","33","Rp55,000,000 - Rp68,750,000","20","Indonesia","Indonesia","Indonesian",3,TRUE,TRUE,FALSE,TRUE,"Yearly",4
"6924","R_3HFFeN1Nds3P9cG","Female","18","Rp27,500,000 - Rp41,250,000","3","Indonesia","Indonesia","Indonesian",1,FALSE,TRUE,TRUE,TRUE,"Yearly",1
"6925","R_3m4Ny43EyeqHi3S","Non-binary / third gender","23","Less than Rp27,500,000","16","Indonesia","Indonesia","Indonesian",1,TRUE,TRUE,TRUE,TRUE,"Yearly",3
"6926","R_vv2MokByrkq3kPf","Female","22","Less than Rp27,500,000","4","Indonesia","Indonesia","Indonesian",2,TRUE,TRUE,FALSE,TRUE,"Yearly",1
"6927","R_3O8pYTuS5SgxnPy","Female","27","Rp27,500,000 - Rp41,250,000","19","Indonesia","Indonesia","Indonesian",2,FALSE,TRUE,TRUE,TRUE,"Yearly",2
"6928","R_2CrDcVhu0NGeEhU","Female","29","Rp27,500,000 - Rp41,250,000","17","Indonesia","Indonesia","Indonesian",1,FALSE,TRUE,FALSE,TRUE,"Yearly",4
"6929","R_10V1f3UAzdf5nM9","Female","23","Less than Rp27,500,000","16","Indonesia","Indonesia","Indonesian",0,FALSE,TRUE,FALSE,TRUE,"Yearly",5
"6930","R_2y1lKgn64jf7ga2","Male","28","Rp68,750,000 - Rp82,500,000","16","Indonesia","Indonesia","Indonesian",3,TRUE,TRUE,FALSE,TRUE,"Yearly",2
"6931","R_2rMVXEkBarSaVx8","Female","24","Rp55,000,000 - Rp68,750,000","12","Indonesia","Indonesia","Indonesian",3,TRUE,TRUE,FALSE,TRUE,"Yearly",1
"6932","R_31Eg98G3cuEv6aW","Male","28","More than Rp82,500,000","12","Indonesia","Indonesia","Indonesian",4,TRUE,TRUE,FALSE,TRUE,"Yearly",5
"6933","R_3iyf8bMD6aBY21A","Male","34","More than Rp82,500,000","16","Indonesia","Indonesia","Indonesian",4,TRUE,TRUE,FALSE,TRUE,"Yearly",5
"6934","R_32RtOg4Jja4z9ZS","Male","19","Rp27,500,000 - Rp41,250,000","12","Indonesia","Indonesia","Indonesian",2,TRUE,TRUE,FALSE,TRUE,"Yearly",1
"6935","R_urcuWZ9EKjG1BG9","Female","26","More than Rp82,500,000","16","Indonesia","Indonesia","Indonesian",4,TRUE,TRUE,TRUE,TRUE,"Yearly",4
"6936","R_3fCCb9iWyRtTTlI","Female","20","Less than Rp27,500,000","14","Indonesia","Indonesia","Indonesian",2,TRUE,TRUE,FALSE,TRUE,"Yearly",4
"6937","R_3lyvETEELoT2CkY","Prefer not to say","27","Rp55,000,000 - Rp68,750,000","16","Indonesia","Indonesia","Indonesian",4,TRUE,TRUE,FALSE,TRUE,"Yearly",2
"6938","R_uwx4N9HoT2klvNf","Female","22","Rp27,500,000 - Rp41,250,000","16","Indonesia","Indonesia","Indonesian",2,TRUE,TRUE,FALSE,TRUE,"Yearly",3
"6939","R_3nl03XkoTB6z2fB","Male","26","More than Rp82,500,000","16","Indonesia","Indonesia","Indonesian",4,TRUE,TRUE,TRUE,TRUE,"Yearly",3
"6940","R_3QRCpfz4E5SCraG","Female","26","Rp68,750,000 - Rp82,500,000","16","Indonesia","Indonesia","Indonesian",4,TRUE,TRUE,FALSE,TRUE,"Yearly",1
"6941","R_2wElvAdySmA6k9H","Male","25","More than Rp82,500,000","16","Indonesia","Indonesia","Indonesian",4,TRUE,TRUE,FALSE,TRUE,"Yearly",3
"6942","R_QcuTQmM6OCr2Vdn","Male","27","More than Rp82,500,000","16","Indonesia","Indonesia","Indonesian",4,TRUE,TRUE,TRUE,TRUE,"Yearly",3
"6943","R_Z2YRrqzC9i6UMh3","Male","28","Rp68,750,000 - Rp82,500,000","16","Indonesia","Indonesia","Indonesian",3,TRUE,TRUE,FALSE,TRUE,"Yearly",2
"6944","R_12A72hc3Evif9sc","Male","27","Rp55,000,000 - Rp68,750,000","16","Indonesia","Indonesia","Indonesian",4,TRUE,TRUE,FALSE,TRUE,"Yearly",3
"6945","R_2wzEdMrazNBSwLC","Male","30","More than Rp82,500,000","19","Indonesia","Indonesia","Indonesian",4,TRUE,TRUE,FALSE,TRUE,"Yearly",2
"6946","R_3O9G7GfpK5G1VQd","Female","26","Rp41,250,000 - Rp55,000,000","16","Indonesia","Indonesia","Indonesian",4,TRUE,TRUE,FALSE,TRUE,"Yearly",4
"6947","R_3F4oDjW19feqk8w","Female","27","More than Rp82,500,000","16","Malaysia","Indonesia","Indonesian",3,FALSE,TRUE,FALSE,TRUE,"Yearly",4
"6948","R_2Cfi7bL17rogTyC","Female","27","Prefer not to answer","16","Indonesia","Indonesia","Indonesian",1,FALSE,TRUE,FALSE,TRUE,"Yearly",2
"6949","R_3ilQeBvqo5NSiyB","Male","35","Rp27,500,000 - Rp41,250,000","17","Indonesia","Indonesia","Other",3,FALSE,TRUE,FALSE,FALSE,"Yearly",1
"6950","R_2zdwRKG9WDlmG7C","Male","27","More than Rp82,500,000","17","Indonesia","Indonesia","Indonesian",4,TRUE,TRUE,FALSE,TRUE,"Yearly",4
"6951","R_CalyQzEPsDj5WVz","Male","34","Rp68,750,000 - Rp82,500,000","15","Indonesia","Indonesia","Indonesian",3,TRUE,TRUE,FALSE,TRUE,"Yearly",5
"6952","R_3rAIjKEbR97kfMR","Prefer not to say","25","Rp68,750,000 - Rp82,500,000","17","Indonesia","Indonesia","Indonesian",3,FALSE,TRUE,FALSE,TRUE,"Yearly",5
"6953","R_UMCIFexPzrQnqjn","Male","26","Less than Rp27,500,000","16","Indonesia","Indonesia","Indonesian",3,TRUE,TRUE,FALSE,TRUE,"Yearly",2
"6954","R_27J16XyLaRo4k3Y","Female","29","More than Rp82,500,000","1","Indonesia","Indonesia","Indonesian",3,TRUE,TRUE,FALSE,TRUE,"Yearly",4
"6955","R_RDDDYVqxbwL66Xv","Female","74","Less than Rp27,500,000","18","Indonesia","Indonesia","Indonesian",3,TRUE,TRUE,FALSE,TRUE,"Yearly",2
"6956","R_1PZDU9T2Dsa8qwc","Female","22","Less than Rp27,500,000","16","Indonesia","Indonesia","Indonesian",2,TRUE,TRUE,FALSE,TRUE,"Yearly",2
"6957","R_6PfY0eIcvZ1Keat","Male","33","Prefer not to answer","20","Indonesia","Indonesia","Indonesian",2,FALSE,TRUE,FALSE,TRUE,"Yearly",5
"6958","R_sLmWFe7xwgVdA1b","Female","18","Less than Rp27,500,000","15","Indonesia","Indonesia","Indonesian",0,FALSE,TRUE,FALSE,TRUE,"Yearly",2
"6959","R_spascBz4FSqFhqp","Female","23","Less than Rp27,500,000","17","Indonesia","Indonesia","Indonesian",2,TRUE,TRUE,FALSE,TRUE,"Yearly",3
"6960","R_VJyaHTUGxuyH1lv","Male","26","Less than Rp27,500,000","17","Indonesia","Indonesia","Indonesian",2,FALSE,TRUE,FALSE,TRUE,"Yearly",5
"6961","R_3qyEqjAzRJUzJe3","Female","28","Less than Rp27,500,000","14","Indonesia","Indonesia","Indonesian",0,FALSE,TRUE,FALSE,TRUE,"Yearly",3
"6962","R_2fCHIiMIswCb8sT","Female","25","More than Rp82,500,000","16","Indonesia","Indonesia","Indonesian",3,FALSE,TRUE,FALSE,TRUE,"Yearly",2
"6963","R_3qw0n8Acez8XdBA","Male","25","Rp41,250,000 - Rp55,000,000","16","Indonesia","Indonesia","Indonesian",2,TRUE,TRUE,FALSE,TRUE,"Yearly",1
"6964","R_AtCVJMd1GUNfsLn","Female","29","Rp27,500,000 - Rp41,250,000","9","Indonesia","Indonesia","Indonesian",1,FALSE,TRUE,FALSE,TRUE,"Yearly",3
"6965","R_x9PJjRBUin7G8nf","Female","28","Rp68,750,000 - Rp82,500,000","16","Indonesia","Indonesia","Indonesian",4,TRUE,TRUE,FALSE,TRUE,"Yearly",3
"6966","R_1JJfaL7kjMgFgCO","Male","19","Prefer not to answer","13","Indonesia","Indonesia","Indonesian",4,TRUE,TRUE,FALSE,TRUE,"Yearly",5
"6967","R_0CYOz7UUlrmgHkZ","Female","20","Less than Rp27,500,000","12","Indonesia","Indonesia","Indonesian",1,FALSE,FALSE,FALSE,TRUE,"Yearly",1
"6968","R_2BsV2gt8cQ6MJdL","Female","19","Prefer not to answer","12","Indonesia","Indonesia","Indonesian",2,FALSE,TRUE,FALSE,TRUE,"Yearly",3
"6969","R_ZJ0M2jEKXcBg1H3","Male","19","Less than Rp27,500,000","13","Indonesia","Indonesia","Indonesian",3,TRUE,TRUE,FALSE,TRUE,"Yearly",5
"6970","R_1Kdq1EpcW3YtsPH","Male","20","Less than Rp27,500,000","12","Indonesia","Indonesia","Indonesian",1,TRUE,TRUE,FALSE,TRUE,"Yearly",5
"6971","R_31oNc9rT9zVa9xa","Female","18","Less than Rp27,500,000","13","Indonesia","Indonesia","Indonesian",3,TRUE,TRUE,FALSE,TRUE,"Yearly",2
"6972","R_3JfHU52X8QJa8Mx","Female","19","Less than Rp27,500,000","12","Indonesia","Indonesia","Indonesian",2,FALSE,TRUE,FALSE,TRUE,"Yearly",2
"6973","R_2pVsM7qRHMZSjZg","Male","20","Prefer not to answer","12","Indonesia","Indonesia","Indonesian",4,FALSE,TRUE,FALSE,TRUE,"Yearly",2
"6974","R_2tFFZH1sxoFtFwS","Male","19","Less than Rp27,500,000","13.5","Indonesia","Indonesia","Indonesian",2,TRUE,TRUE,FALSE,TRUE,"Yearly",4
"6975","R_28ZZwPTGMkBxkdq","Male","19","Prefer not to answer","12","Indonesia","Indonesia","Indonesian",2,TRUE,TRUE,FALSE,TRUE,"Yearly",5
"6976","R_Tc1PB445M7CZuRr","Female","17","Less than Rp27,500,000","12","Indonesia","Indonesia","Indonesian",1,TRUE,TRUE,FALSE,TRUE,"Yearly",5
"6977","R_2VPYvhoZJ1uMTCM","Male","20","Less than Rp27,500,000","9","Indonesia","Indonesia","Indonesian",3,TRUE,TRUE,FALSE,TRUE,"Yearly",2
"6978","R_3gTpZs5TpnVprop","Female","18","Prefer not to answer","12","Indonesia","Indonesia","Indonesian",4,TRUE,TRUE,FALSE,TRUE,"Yearly",2
"6979","R_12FlmGQfDmb05ur","Female","20","Prefer not to answer","12","Indonesia","Indonesia","Indonesian",1,TRUE,TRUE,FALSE,TRUE,"Yearly",1
"6980","R_2S2Y3vhLvgNY37G","Female","21","Less than Rp27,500,000","12","Indonesia","Indonesia","Indonesian",2,FALSE,TRUE,FALSE,TRUE,"Yearly",4
"6981","R_1o8cgBwx83wy1mq","Female","19","Less than Rp27,500,000","12","Indonesia","Indonesia","Indonesian",0,TRUE,TRUE,FALSE,TRUE,"Yearly",4
"6982","R_2YDEnOVtbDtg89g","Female","20","Less than Rp27,500,000","12","Indonesia","Indonesia","Indonesian",2,FALSE,TRUE,FALSE,TRUE,"Yearly",3
"6983","R_SUJ0tCc9s9Hf6Ap","Female","19","Less than Rp27,500,000","12","Indonesia","Indonesia","Other",0,TRUE,TRUE,FALSE,FALSE,"Yearly",5
"6984","R_3n7q4fXz9gfHyic","Female","20","Less than Rp27,500,000","12","Indonesia","Indonesia","Indonesian",2,FALSE,TRUE,FALSE,TRUE,"Yearly",3
"6985","R_2tbciry5l5NNpvJ","Female","20","Prefer not to answer","12","Indonesia","Indonesia","Indonesian",0,TRUE,TRUE,FALSE,TRUE,"Yearly",2
"6986","R_2fCddOnsk4rxk6q","Male","20","Prefer not to answer","12","Indonesia","Indonesia","Indonesian",3,TRUE,TRUE,FALSE,TRUE,"Yearly",1
"6987","R_3hbaBRwaUpgzrpe","Male","20","Less than Rp27,500,000","12","Indonesia","Indonesia","Indonesian",2,FALSE,TRUE,FALSE,TRUE,"Yearly",2
"6988","R_2zvhEWIFZNIkMDA","Female","20","Prefer not to answer","12","Indonesia","Indonesia","Indonesian",1,FALSE,TRUE,FALSE,TRUE,"Yearly",3
"6989","R_2tJPAclPHe4YKpC","Male","18","Less than Rp27,500,000","13","Indonesia","Indonesia","Indonesian",0,FALSE,TRUE,FALSE,TRUE,"Yearly",1
"6990","R_1GZEMsaqpBQNOmT","Female","18","Less than Rp27,500,000","13","Indonesia","Indonesia","Indonesian",1,TRUE,TRUE,FALSE,TRUE,"Yearly",5
"6991","R_3fMD4Gmt1vIdxJG","Female","19","Less than Rp27,500,000","12","Indonesia","Indonesia","Indonesian",1,FALSE,FALSE,FALSE,TRUE,"Yearly",1
"6992","R_3lAiCLeMQMiX0Cm","Female","19","Prefer not to answer","13","Indonesia","Indonesia","Indonesian",1,FALSE,TRUE,FALSE,TRUE,"Yearly",3
"6993","R_3CE0f1cQh05vdlj","Male","20","Less than Rp27,500,000","12","Indonesia","Indonesia","Indonesian",1,TRUE,TRUE,FALSE,TRUE,"Yearly",4
"6994","R_DoYMhzpxQU3TT6V","Male","19","Less than Rp27,500,000","13","Indonesia","Indonesia","Indonesian",2,FALSE,TRUE,FALSE,TRUE,"Yearly",1
"6995","R_vouG5IcwWcGhvwJ","Female","19","Less than Rp27,500,000","13","Indonesia","Indonesia","Indonesian",1,FALSE,TRUE,FALSE,TRUE,"Yearly",2
"6996","R_2YxpRPzUUznJfg0","Female","20","Prefer not to answer","13","Indonesia","Indonesia","Indonesian",3,TRUE,TRUE,FALSE,TRUE,"Yearly",4
"6997","R_bsmi0HeHW2T80vf","Female","19","Less than Rp27,500,000","13","Indonesia","Indonesia","Indonesian",1,FALSE,TRUE,FALSE,TRUE,"Yearly",3
"6998","R_1N3sZPQMdfRarvH","Male","20","Less than Rp27,500,000","12","Indonesia","Indonesia","Indonesian",1,TRUE,TRUE,FALSE,TRUE,"Yearly",1
"6999","R_3qqwDI0RFJEj3bT","Female","24","Less than Rp27,500,000","15","Indonesia","Indonesia","Indonesian",2,TRUE,TRUE,FALSE,TRUE,"Yearly",1
"7000","R_80bS2EFomsQBjWh","Male","27","Rp55,000,000 - Rp68,750,000","16","Indonesia","Indonesia","Indonesian",4,TRUE,TRUE,FALSE,TRUE,"Yearly",2
"7001","R_1geykeMxHye7Qop","Male","35","Rp55,000,000 - Rp68,750,000","18","Indonesia","Indonesia","Indonesian",0,FALSE,FALSE,FALSE,TRUE,"Yearly",5
"7002","R_1Q0pdB0ZEbDMvnO","Female","26","Less than Rp27,500,000","21","Indonesia","Indonesia","Indonesian",1,FALSE,TRUE,FALSE,TRUE,"Yearly",3
"7003","R_2WwN9ib4t4XW0rm","Female","20","Prefer not to answer","12","Indonesia","Indonesia","Indonesian",0,FALSE,TRUE,FALSE,TRUE,"Yearly",1
"7004","R_3jSyqfzbt6Qw3Gi","Female","26","Less than Rp27,500,000","17","Indonesia","Indonesia","Indonesian",1,TRUE,TRUE,FALSE,TRUE,"Yearly",2
"7005","R_3L1DsbhQBDsvvhP","Male","24","Less than Rp27,500,000","18","Indonesia","Indonesia","Indonesian",3,FALSE,TRUE,FALSE,TRUE,"Yearly",4
"7006","R_24IUUxcxiyN9tts","Female","26","Less than Rp27,500,000","12","Indonesia","Indonesia","Indonesian",2,TRUE,TRUE,FALSE,TRUE,"Yearly",4
"7007","R_3QF6r8v9o6HD3ib","Non-binary / third gender","23","Less than Rp27,500,000","17","Indonesia","Indonesia","Other",2,FALSE,TRUE,FALSE,FALSE,"Yearly",1
"7008","R_1JITrhWnXeCDn56","Prefer not to say","23","Less than Rp27,500,000","16","Indonesia","Indonesia","Other",2,TRUE,TRUE,FALSE,FALSE,"Yearly",4
"7009","R_2SDm5V4RdgGpmO2","Female","20","Prefer not to answer","12","Indonesia","Indonesia","Indonesian",0,TRUE,TRUE,FALSE,TRUE,"Yearly",3
"7010","R_1pY9H4uEBl2n2RE","Male","26","Rp27,500,000 - Rp41,250,000","12","Indonesia","Indonesia","Indonesian",2,TRUE,TRUE,FALSE,TRUE,"Yearly",5
"7011","R_22RgpD2uyp6tZjQ","Female","25","Less than Rp27,500,000","16","Italy","Indonesia","Indonesian",3,TRUE,TRUE,FALSE,TRUE,"Yearly",4
"7012","R_2vjKEcPVaWEDANs","Male","26","Rp68,750,000 - Rp82,500,000","16","Indonesia","Indonesia","Indonesian",4,TRUE,TRUE,FALSE,TRUE,"Yearly",3
"7013","R_ZrCbaxgjMNRNBQJ","Female","27","Less than Rp27,500,000","17","Indonesia","Indonesia","Indonesian",1,TRUE,TRUE,FALSE,TRUE,"Yearly",4
"7014","R_3niTMxRma5RdNDo","Male","27","More than Rp82,500,000","16","Indonesia","Indonesia","Indonesian",3,TRUE,TRUE,FALSE,TRUE,"Yearly",3
"7015","R_1daf0mLFSLaLQXU","Female","35","Rp27,500,000 - Rp41,250,000","15","Indonesia","Indonesia","Indonesian",2,TRUE,TRUE,FALSE,TRUE,"Yearly",5
"7016","R_2SoWRvGoA1xj8C7","Female","27","Less than Rp27,500,000","16","Indonesia","Indonesia","Indonesian",2,TRUE,TRUE,FALSE,TRUE,"Yearly",2
"7017","R_1nUPHtNG1KsxmFk","Male","47","Less than Rp27,500,000","17","Indonesia","Indonesia","Indonesian",3,TRUE,TRUE,FALSE,TRUE,"Yearly",5
"7018","R_2bVL2G8SivuYHUp","Female","27","Less than Rp27,500,000","18","Indonesia","Indonesia","Indonesian",0,FALSE,TRUE,FALSE,TRUE,"Yearly",3
